Inspektions-ID,Videoname,Videozeitpunkt (h:min:sec),Meter ab Rohrbeginn,Schadenskürzel,Schadensbeschreibung,Rohrmaterial,Rohrprofil,Inspekteur-Name,Rohrhöhe (mm),Rohrbreite (mm),Kamera-Schwenkneigung (Grad),Kamera-Drehneigung (Grad),Videopfad,Videohash,Kmd-Pfad
97987,90479019I.mpg,00:00:41,1.94,BCAAB,"Abzweig, geschlossen",Steinzeug,Kreisprofil,Zürn,300,300,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Stadt Heidenheim\Heidenheim, Reutenen 1 vom 29.08.-17.10.2016\Sichtversion 001\90479019I.mpg",3617931966,
48857,FH15VQ41130605.MPG,00:04:18,7.9,BCAAB,"Abzweig, geschlossen",Mauerwerk,,Dorr/Karg,1500,1000,,,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Augsburg\Augsburg vom 22.08.-2018\22.08.2018\Filme\22.08.2018\FH15VQ41130605.MPG,4043661931,
61849,F4YOO_33860504.MPG,00:05:37,7.48,BCAAB,"Abzweig, geschlossen",Polypropylen,Kreisprofil,Dorr/Seidl,150,150,,,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Fa. Karwendel-Werke Huber GmbH & Co. KG\Buchloe, Karwendelstr. 6-16 vom 09.05.2016-07.06.2018\Sichtversion 001\F4YOO_33860504.MPG",2201324717,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Fa. Karwendel-Werke Huber GmbH & Co. KG\Buchloe, Karwendelstr. 6-16 vom 09.05.2016-07.06.2018\Sichtversion 001\MESSDAT\G_Karwen\del\F4YOO_33860504.kmd"
132953,F412W532180108.MPG,00:02:20,2.96,BCAAB,"Abzweig, geschlossen",Steinzeug,Kreisprofil,Dorr/Möhring,250,250,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Swietelsky-Faber GmbH\Ottobeuren, Bergstrasse 80 stand 23.03.2016\Sichtversion DVD 001\F412W532180108.MPG",1913379604,"\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Swietelsky-Faber GmbH\Ottobeuren, Bergstrasse 80 stand 23.03.2016\Sichtversion DVD 001\MESSDAT\Swietels\ky_Fabe\F412W532180108.kmd"
53319,2018-08-09_10-24_0001.mp4,00:03:22,7.0,BCAAB,"Abzweig, geschlossen",Polypropylen,Kreisprofil,Dorr/Alker,90,90,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\WSP Deutschland AG\KF, DFS, Geb. 26 vom 09.08.-10.08.2018\Sichtversion 001\2018-08-09_10-24_0001.mp4",28853658,
139453,F4OHL_30410105.MPG,00:00:43,0.5,BCAAB,"Abzweig, geschlossen",Steinzeug,Kreisförmig,Dorr/Möhring,450,450,-89.0,21.0,\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Altensteig\Altensteig vom 03.08.-17.09.2015\Sichtversion 001\F4OHL_30410105.MPG,1215535759,\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Altensteig\Altensteig vom 03.08.-17.09.2015\Sichtversion 001\MESSDAT\Altenste\ig2015\F4OHL_30410105.kmd
20622,101060G.MPG,00:02:53,5.21,BCAAB,"Abzweig, geschlossen",Polypropylen,Kreisprofil,Dorr/Meier,250,250,,,\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Staatliches Bauamt Weilheim\GIZ Feldafing vom 16.08.-04.09.2019\Sichtversion 001\bin\101060G.MPG,3097353888,\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Staatliches Bauamt Weilheim\GIZ Feldafing vom 16.08.-04.09.2019\Sichtversion 001\bin\MESSDAT\GIZFelda\fing\101060G.kmd
78856,F411F14440020E.MPG,00:02:49,1.7,BCAAB,"Abzweig, geschlossen",Steinzeug,Kreisförmig,Dorr/Sfar,250,250,222.0,173.0,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Stadtwerke Füssen\Füssen, Stadtgebiet vom 01.07.-17.07.2019\Sichtversion 001\F411F14440020E.MPG",2694927211,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Stadtwerke Füssen\Füssen, Stadtgebiet vom 01.07.-17.07.2019\Sichtversion 001\MESSDAT\SWFüssen\F411F14440020E.kmd"
85829,72S0230I.MPG,00:01:57,7.6,BCAAB,"Abzweig, geschlossen",Steinzeug,Kreisprofil,Dorr/Möhring,200,200,,,"\\192.168.200.8\Datengrab\Dorr\3-17-11-17\AV Starnberger See\Tutzing 14.02.-16.05.2017\Tutzing Abschnitt 3, Kampberg vom 01.03.-15.03.2017\Sichtversion 001\72S0230I.MPG",912426804,"\\192.168.200.8\Datengrab\Dorr\3-17-11-17\AV Starnberger See\Tutzing 14.02.-16.05.2017\Tutzing Abschnitt 3, Kampberg vom 01.03.-15.03.2017\Sichtversion 001\MESSDAT\TutzingA\bsch3\72S0230I.kmd"
136091,F410VR27960402.MPG,00:15:48,20.98,BCAAB,"Abzweig, geschlossen",Steinzeug,Kreisprofil,Dorr/Rinke,400,400,230.0,204.0,"\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Ingenieurbüro Grau\Kempten, Alpenstrasse vom 13.01.2015\Sichtversion DVD 001\F410VR27960402.MPG",3169655880,"\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Ingenieurbüro Grau\Kempten, Alpenstrasse vom 13.01.2015\Sichtversion DVD 001\MESSDAT\Ing_Büro\_Grau\F410VR27960402.kmd"
21698,F4NAI_46600800.MPG,00:01:27,4.76,BCAAB,"Abzweig, geschlossen",Steinzeug,Kreisprofil,Dorr/Alker,400,400,,,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Stadt Kempten, Amt für TB und Verkehr\Kempten, Boleitestäffele vom 19.02.2019\Sichtversion 001\bin\F4NAI_46600800.MPG",3486964840,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Stadt Kempten, Amt für TB und Verkehr\Kempten, Boleitestäffele vom 19.02.2019\Sichtversion 001\bin\MESSDAT\KemptenT\BA2020\F4NAI_46600800.kmd"
135594,F4RHF_29700302.MPG,00:12:35,44.67,BCAAB,"Abzweig, geschlossen",Steinzeug,Kreisprofil,Dorr/BeGü,250,250,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Gemeinde Halblech\Buching vom 06.07.-22.07.2015\Sichtversion 001\F4RHF_29700302.MPG,194288180,\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Gemeinde Halblech\Buching vom 06.07.-22.07.2015\Sichtversion 001\MESSDAT\EBT\F4RHF_29700302.kmd
85829,72S0230I.MPG,00:04:59,30.1,BCAAB,"Abzweig, geschlossen",Steinzeug,Kreisprofil,Dorr/Möhring,200,200,,,"\\192.168.200.8\Datengrab\Dorr\3-17-11-17\AV Starnberger See\Tutzing 14.02.-16.05.2017\Tutzing Abschnitt 3, Kampberg vom 01.03.-15.03.2017\Sichtversion 001\72S0230I.MPG",912426804,"\\192.168.200.8\Datengrab\Dorr\3-17-11-17\AV Starnberger See\Tutzing 14.02.-16.05.2017\Tutzing Abschnitt 3, Kampberg vom 01.03.-15.03.2017\Sichtversion 001\MESSDAT\TutzingA\bsch3\72S0230I.kmd"
22637,H_54250150.mpg,00:05:53,16.8,BCAAB,"Abzweig, geschlossen",Steinzeug,Kreisprofil,M.Mangold,400,400,,,\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Stadt Tübingen\Tübingen EKVO2018 vom\Tübingen 2018~2F1\H_54250150.mpg,803178147,
105413,F4R06_47700E02.MPG,00:02:26,4.42,BCAAB,"Abzweig, geschlossen",Steinzeug,Kreisprofil,Dorr/Seidl,250,250,-60.0,190.0,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Fa. Airbus\München-Taufkirchen, Airbus Ottobrunn vom 28.05.-14.08.2020\Sichtversion 001\bin\F4R06_47700E02.MPG",1999207580,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Fa. Airbus\München-Taufkirchen, Airbus Ottobrunn vom 28.05.-14.08.2020\Sichtversion 001\bin\MESSDAT\Airbus_2\020\F4R06_47700E02.kmd"
85495,70S0145G.MPG,00:02:16,10.15,BCAAB,"Abzweig, geschlossen",Asbestzement,Kreisprofil,Dorr/Möhring,200,200,,,\\192.168.200.8\Datengrab\Dorr\3-17-11-17\AV Starnberger See\Tutzing 14.02.-16.05.2017\Tutzing Abschnitt 1 vom 29.03.-16.05.2017\Sichtversion 001\70S0145G.MPG,3673661561,\\192.168.200.8\Datengrab\Dorr\3-17-11-17\AV Starnberger See\Tutzing 14.02.-16.05.2017\Tutzing Abschnitt 1 vom 29.03.-16.05.2017\Sichtversion 001\MESSDAT\TutzingA\bsch1\70S0145G.kmd
6807,4.013G.MPG,00:04:35,28.02,BCAAB,"Abzweig, geschlossen",Steinzeug,Kreisprofil,Dorr/BeGü,250,250,,,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Gemeindewerke Karlsfeld\Karlsfeld, TV-Gebiet 2019 vom 31.07.-29.08.2019\Sichtversion 001\bin\4.013G.MPG",3959950835,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Gemeindewerke Karlsfeld\Karlsfeld, TV-Gebiet 2019 vom 31.07.-29.08.2019\Sichtversion 001\bin\MESSDAT\Karlsfel\d2019\4.013G.kmd"
1067,F4UZW_45730308.MPG,00:04:48,18.54,BCAAB,"Abzweig, geschlossen",Beton,Eiprofil (H/B ungleich 3/2),Dorr/BeGü,900,600,,,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Fa. Aarsleff Rohrsanierung GmbH\Kaufbeuren, Abnahmebefahrung vom 19.11.-02.12.2019\Sichtversion 001\bin\F4UZW_45730308.MPG",2359078633,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Fa. Aarsleff Rohrsanierung GmbH\Kaufbeuren, Abnahmebefahrung vom 19.11.-02.12.2019\Sichtversion 001\bin\MESSDAT\KFSanAbn\ahme\F4UZW_45730308.kmd"
78735,F4VNM_41970603.MPG,00:04:04,17.0,BCAAB,"Abzweig, geschlossen",Mauerwerk,,Dorr/Spaiu,1500,1000,,,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Stadtentwässerung Augsburg\Augsburg, Begehung MW3 vom 22.08.-14.12.2018\Sichtversion 001\F4VNM_41970603.MPG",4104394117,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Stadtentwässerung Augsburg\Augsburg, Begehung MW3 vom 22.08.-14.12.2018\Sichtversion 001\MESSDAT\Augsburg\2018\F4VNM_41970603.kmd"
131019,F4122Y31200107.MPG,00:06:03,37.48,BCABA,"Sattelanschluss - Loch gebohrt, offen",Stahlbeton,Kreisprofil,Dorr/Möhring,700,700,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Kaufbeuren, Entsorgung\2015\DVD 257\Kaufbeuren, Indirekt-Einleiter vom 03.12.2015\Haltungen\F4122Y31200107.MPG",2486442247,
86621,F4PCD_26970302.MPG,00:12:41,40.98,BCABA,"Sattelanschluss - Loch gebohrt, offen",Stahlbeton,Kreisprofil,Dorr/Borys,1200,1200,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 03-2014\TV-Untersuchung\AZV Aichstetten-Aitrach\Sichtversion DVD 001\F4PCD_26970302.MPG,3341850496,\\192.168.200.8\Datengrab\Dorr\Daten ab 03-2014\TV-Untersuchung\AZV Aichstetten-Aitrach\Sichtversion DVD 001\MESSDAT\AZV-Aich\stetten\F4PCD_26970302.kmd
14525,F4NIX_41690807.MPG,00:04:18,21.33,BCABA,"Sattelanschluss - Loch gebohrt, offen",Glasfaserverstärkter Kunststoff,Kreisprofil,Dorr/Alker,500,500,,,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\KKU EÜV 2017\Kempten, EÜV 2017 vom 08.10.2018-02.05.2019\Daten Gesamt Neu\TV-Untersuchung\Sichtversion 001\bin\F4NIX_41690807.MPG",3863737641,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\KKU EÜV 2017\Kempten, EÜV 2017 vom 08.10.2018-02.05.2019\Daten Gesamt Neu\TV-Untersuchung\Sichtversion 001\bin\MESSDAT\KKUEÜV20\17\F4NIX_41690807.kmd"
14521,F4P37_4169080B.MPG,00:04:30,26.93,BCABA,"Sattelanschluss - Loch gebohrt, offen",Glasfaserverstärkter Kunststoff,Kreisprofil,Dorr/Alker,500,500,,,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\KKU EÜV 2017\Kempten, EÜV 2017 vom 08.10.2018-02.05.2019\Daten Gesamt Neu\TV-Untersuchung\Sichtversion 001\bin\F4P37_4169080B.MPG",3936076260,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\KKU EÜV 2017\Kempten, EÜV 2017 vom 08.10.2018-02.05.2019\Daten Gesamt Neu\TV-Untersuchung\Sichtversion 001\bin\MESSDAT\KKUEÜV20\17\F4P37_4169080B.kmd"
79011,F410D74427020F.MPG,00:04:22,17.2,BCABA,"Sattelanschluss - Loch gebohrt, offen",Beton,Kreisförmig,Dorr/Sfar,300,300,23.0,108.0,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Stadtwerke Füssen\Füssen, Stadtgebiet vom 01.07.-17.07.2019\Sichtversion 001\F410D74427020F.MPG",1847884572,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Stadtwerke Füssen\Füssen, Stadtgebiet vom 01.07.-17.07.2019\Sichtversion 001\MESSDAT\SWFüssen\F410D74427020F.kmd"
104854,F4Y7L_4815080C.MPG,00:03:38,14.08,BCABA,"Sattelanschluss - Loch gebohrt, offen",Duktiles Gusseisen,Kreisprofil,Dorr/Alker,250,250,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Abwasserverband Obere Iller\Sammler 2020\Sammler AS Kierwang vom 23.07.2020\Sichtversion 001\bin\F4Y7L_4815080C.MPG,2079012322,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Abwasserverband Obere Iller\Sammler 2020\Sammler AS Kierwang vom 23.07.2020\Sichtversion 001\bin\MESSDAT\AS_Kierw\ang\F4Y7L_4815080C.kmd
94899,SEMK1090_SEMK1090_SEMK1095_D_17112016_103508.mpg,00:02:22,19.25,BCABA,"Sattelanschluss - Loch gebohrt, offen",Stahlbeton,Kreisprofil,G. Rottmair,600,600,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Gemeinde Seeg\Seeg, Auf´m Berg, Hitzleried vom 09.11.-18.11.2016\Sichtversion 001\SEMK1090_SEMK1090_SEMK1095_D_17112016_103508.mpg",687014667,
31546,F41CQV39790610.MPG,00:03:47,9.67,BCABA,"Sattelanschluss - Loch gebohrt, offen",Stahlbeton,Kreisprofil,Espig,300,300,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Fa. Dobler GmbH & Co. KG\Kaufbeuren, Am Graben vom 09.04.-10.04.2018\Sichtversion DVD 001\F41CQV39790610.MPG",2876617913,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Fa. Dobler GmbH & Co. KG\Kaufbeuren, Am Graben vom 09.04.-10.04.2018\Sichtversion DVD 001\MESSDAT\Dobler_F\orettle\F41CQV39790610.kmd"
22999,H_56260810.mpg,00:03:15,24.9,BCABA,"Sattelanschluss - Loch gebohrt, offen",Stahlbeton,Kreisprofil,M.Mangold,500,500,,,\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Stadt Tübingen\Tübingen EKVO2018 vom\Tübingen 2018~2F1\H_56260810.mpg,1871766873,
132336,_1003.2D__.mpg,00:07:08,19.19,BCABA,"Sattelanschluss - Loch gebohrt, offen",Stahlbeton,,Michael Gurschler,300,300,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Wangen\Wangen vom 07.09.-06.10.2015\Daten TV II\Sichtung\Projects\Stadt Wangen Innenstadt\Video\_1003.2D__.mpg,2964452056,
98593,91425105I.MPG,00:02:50,8.98,BCABA,"Sattelanschluss - Loch gebohrt, offen",Stahlbeton,Kreisprofil,Dorr/Alker,300,300,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Stadt Heidenheim\Heidenheim, Reutenen 2+3 vom 05.09.-08.09.2016\Sichtversion 001\91425105I.MPG",3401971687,
37412,3M0218_3M0218_3M0219_D_18122017_093433.mpg,00:02:25,23.57,BCABA,"Sattelanschluss - Loch gebohrt, offen",Stahlbeton,Kreisprofil,G. Rottmair,500,500,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Schemmerhofen\Altheim, diverse Strassen vom 11.12.2017-15.05.2018\Sichtversion 001\3M0218_3M0218_3M0219_D_18122017_093433.mpg",4045937550,
37389,3S0402_3S0402_3S0403_D_18122017_142454.mpg,00:03:58,50.43,BCABA,"Sattelanschluss - Loch gebohrt, offen",Stahlbeton,Kreisprofil,G. Rottmair,400,400,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Schemmerhofen\Altheim, diverse Strassen vom 11.12.2017-15.05.2018\Sichtversion 001\3S0402_3S0402_3S0403_D_18122017_142454.mpg",1170643050,
47679,F4O2A_40900805.MPG,00:04:46,20.15,BCABA,"Sattelanschluss - Loch gebohrt, offen",Duktiles Gusseisen,Kreisprofil,Dorr/Alker,250,250,,,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Markt Sulzberg\Sulzberg vom 23.07.-12.09.2018\Sichtversion 001\F4O2A_40900805.MPG,678913554,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Markt Sulzberg\Sulzberg vom 23.07.-12.09.2018\Sichtversion 001\MESSDAT\Sulzberg\2018\F4O2A_40900805.kmd
47664,F4TCR_40900814.MPG,00:07:45,40.98,BCABA,"Sattelanschluss - Loch gebohrt, offen",Duktiles Gusseisen,Kreisprofil,Dorr/Alker,250,250,,,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Markt Sulzberg\Sulzberg vom 23.07.-12.09.2018\Sichtversion 001\F4TCR_40900814.MPG,3680656846,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Markt Sulzberg\Sulzberg vom 23.07.-12.09.2018\Sichtversion 001\MESSDAT\Sulzberg\2018\F4TCR_40900814.kmd
14670,F4M9G_41620805.MPG,00:01:18,1.88,BCABA,"Sattelanschluss - Loch gebohrt, offen",Glasfaserverstärkter Kunststoff,Kreisprofil,Dorr/Alker,400,400,,,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\KKU EÜV 2017\Kempten, EÜV 2017 vom 08.10.2018-02.05.2019\Daten Gesamt Neu\TV-Untersuchung\Sichtversion 001\bin\F4M9G_41620805.MPG",4061133534,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\KKU EÜV 2017\Kempten, EÜV 2017 vom 08.10.2018-02.05.2019\Daten Gesamt Neu\TV-Untersuchung\Sichtversion 001\bin\MESSDAT\KKUEÜV20\17\F4M9G_41620805.kmd"
65976,S02548I.MPG,00:08:36,40.47,BCABA,"Sattelanschluss - Loch gebohrt, offen",Asbestzement,Kreisprofil,Gurschler,250,250,,,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\GTL Lindau\Lindau, OT Hoyren & Reutin vom 27.02.-13.03.2019\Daten\Schachener Strasse SW + RW vom 26.02.-12.03.2019\Haltungen\S02548I.MPG",3177149522,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\GTL Lindau\Lindau, OT Hoyren & Reutin vom 27.02.-13.03.2019\Daten\Schachener Strasse SW + RW vom 26.02.-12.03.2019\Sichtversion ohne Filme\MESSDAT\GTL2019\S02548I.kmd"
130726,F2P0S_30680100.MPG,00:02:37,5.12,BCABA,"Sattelanschluss - Loch gebohrt, offen",Stahlbeton,Kreisprofil,Dorr/Möhring,400,400,0.0,166.0,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Filderstadt\Filderstadt vom 28.09.-27.10.2015\Sichtversion 001\F2P0S_30680100.MPG,4264749013,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Filderstadt\Filderstadt vom 28.09.-27.10.2015\Sichtversion 001\MESSDAT\Filderst\adt\F2P0S_30680100.kmd
31592,F4N05_39510600.MPG,00:01:40,4.79,BCABA,"Sattelanschluss - Loch gebohrt, offen",Stahlbeton,Kreisprofil,Dorr/Spaiu,600,600,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Fa. Dobler GmbH & Co. KG\Landsberg, Franz-Kollmann-Strasse 2 vom 13.03.2018\Sichtversion DVD 001\F4N05_39510600.MPG",2915629421,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Fa. Dobler GmbH & Co. KG\Landsberg, Franz-Kollmann-Strasse 2 vom 13.03.2018\Sichtversion DVD 001\MESSDAT\DoblerLL\2018\F4N05_39510600.kmd"
109623,HMW1280I.MPG,00:07:39,28.03,BCABA,"Sattelanschluss - Loch gebohrt, offen",Beton,Kreisprofil,Gurschler,400,400,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Gemeinde Hagnau\Hagnau vom 20.07.-19.08.2020\Sichtversion 001\bin\HMW1280I.MPG,2531233298,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Gemeinde Hagnau\Hagnau vom 20.07.-19.08.2020\Sichtversion 001\bin\MESSDAT\Hagnau20\20\HMW1280I.kmd
96014,22353_22353_22352_D_08122016_091612.mpg,00:06:03,35.26,BCACA,"Sattelanschluss - Loch gemeißelt, offen",Steinzeug,Kreisprofil,G. Rottmair,250,250,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\KKU Kempten\EÜV Filmung vom 21.11.-20.12.2016\Sichtversion 001\22353_22353_22352_D_08122016_091612.mpg,2519724396,
37605,6R0587_6R0587_6R0588_D_04122017_110329.mpg,00:01:37,14.09,BCACA,"Sattelanschluss - Loch gemeißelt, offen",Stahlbeton,Kreisprofil,G. Rottmair,400,400,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Schemmerhofen\Schemmerberg, diverse Strassen vom 13.11.2017-03.05.2018\Sichtversion 001\6R0587_6R0587_6R0588_D_04122017_110329.mpg",3743015716,
130951,F21B0U3055011B.MPG,00:11:23,36.71,BCACA,"Sattelanschluss - Loch gemeißelt, offen",Stahlbeton,Kreisprofil,Dorr/Möhring,300,300,-103.0,335.0,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Filderstadt\Filderstadt vom 28.09.-27.10.2015\Sichtversion 001\F21B0U3055011B.MPG,2874653535,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Filderstadt\Filderstadt vom 28.09.-27.10.2015\Sichtversion 001\MESSDAT\Filderst\adt\F21B0U3055011B.kmd
130870,F2LGA_30620101.MPG,00:10:14,31.78,BCACA,"Sattelanschluss - Loch gemeißelt, offen",Stahlbeton,Kreisprofil,Dorr/Möhring,1000,1000,-71.0,16.0,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Filderstadt\Filderstadt vom 28.09.-27.10.2015\Sichtversion 001\F2LGA_30620101.MPG,3325872898,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Filderstadt\Filderstadt vom 28.09.-27.10.2015\Sichtversion 001\MESSDAT\Filderst\adt\F2LGA_30620101.kmd
37565,6R0500_6R0500_6R0501_D_11122017_090513.mpg,00:01:43,7.19,BCACA,"Sattelanschluss - Loch gemeißelt, offen",Polyvinylchlorid,Kreisprofil,G. Rottmair,200,200,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Schemmerhofen\Schemmerberg, diverse Strassen vom 13.11.2017-03.05.2018\Sichtversion 001\6R0500_6R0500_6R0501_D_11122017_090513.mpg",1525261268,
89887,F4Q8P_21900109.MPG,00:03:18,14.5,BCACA,"Sattelanschluss - Loch gemeißelt, offen",Beton,Kreisprofil,Dorr/Möhring,900,900,-15.0,3.0,\\192.168.200.8\Datengrab\Dorr\Daten ab 03-2014\TV-Untersuchung\Teststadt\Sichtversion DVD 001\F4Q8P_21900109.MPG,1656554291,\\192.168.200.8\Datengrab\Dorr\Daten ab 03-2014\TV-Untersuchung\Teststadt\Sichtversion DVD 001\MESSDAT\teststad\t\F4Q8P_21900109.kmd
131334,F4XI4_31960106.MPG,00:03:57,10.0,BCACA,"Sattelanschluss - Loch gemeißelt, offen",Stahlbeton,Kreisförmig,Dorr/Möhring,600,600,-78.0,12.0,"\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Kirchheim u. Teck\2016\Kirchheim u. Teck, Naberner Strasse vom 16.02.-20.02.2016\Sichtversion 001\F4XI4_31960106.MPG",183723193,"\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Kirchheim u. Teck\2016\Kirchheim u. Teck, Naberner Strasse vom 16.02.-20.02.2016\Sichtversion 001\MESSDAT\Kirchhei\mVII016\F4XI4_31960106.kmd"
130877,F217Z03061010B.MPG,00:02:45,9.11,BCACA,"Sattelanschluss - Loch gemeißelt, offen",Stahlbeton,Kreisprofil,Dorr/Möhring,500,500,48.0,21.0,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Filderstadt\Filderstadt vom 28.09.-27.10.2015\Sichtversion 001\F217Z03061010B.MPG,1199852290,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Filderstadt\Filderstadt vom 28.09.-27.10.2015\Sichtversion 001\MESSDAT\Filderst\adt\F217Z03061010B.kmd
96064,11067_11067_11066_D_07122016_081009.mpg,00:08:06,36.0,BCACA,"Sattelanschluss - Loch gemeißelt, offen",Steinzeug,Kreisprofil,G. Rottmair,300,300,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\KKU Kempten\EÜV Filmung vom 21.11.-20.12.2016\Sichtversion 001\11067_11067_11066_D_07122016_081009.mpg,1256483300,
96041,22347_22347_22346_U_07122016_142832.mpg,00:03:47,25.57,BCACA,"Sattelanschluss - Loch gemeißelt, offen",Steinzeug,Kreisprofil,G. Rottmair,350,350,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\KKU Kempten\EÜV Filmung vom 21.11.-20.12.2016\Sichtversion 001\22347_22347_22346_U_07122016_142832.mpg,3996376578,
64772,TFMK710_TFMK780_U_14112018_130555.mpg,00:04:39,43.86,BCACA,"Sattelanschluss - Loch gemeißelt, offen",Beton,Kreisprofil,G. Rottmair,400,400,,,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Gemeinde Türkenfeld\Türkenfeld, Kanalsanierung vom 13.11.-15.11.2018\Sichtversion 001\TFMK710_TFMK780_U_14112018_130555.mpg",1938372701,
88557,F4Y8L_25120106.MPG,00:06:50,33.51,BCACA,"Sattelanschluss - Loch gemeißelt, offen",Beton,Kreisprofil,Dorr/Möhring,700,700,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 03-2014\TV-Untersuchung\Stadt Kaufbeuren Entsorgung\DVD 222\Hirschzell, Bachverrohrung vom 04.04.-14.04.2014\digitale Filme\F4Y8L_25120106.MPG",1251824091,
